file,time_s,higacc_x_g,higacc_y_g,higacc_z_g,higacc_mag_g,inacc_x_ms,inacc_y_ms,inacc_z_ms,inacc_mag_ms,rot_x_degs,rot_y_degs,rot_z_degs,rot_mag_degs,pressure_kpa,treatment,concentric_pump_region,passage_type,leading_type,other_type
B300-0519082300,75.534,-29.3,-23.6,11.9,39.5,-34.167,56.733,-90.498,102.3323434,-1854.88,-32.28,1998,2726.467644,94.028,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5345,-24.8,-24.7,9.1,36.2,-44.39475,60.02025,-91.499,108.2806061,-1856.89,-102.865,1998,2729.583426,94.9865,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.535,-26.7,-28.8,9.9,40.5,-54.6225,63.3075,-92.5,114.880445,-1858.9,-173.45,1998,2734.519722,95.945,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5355,-27,-28.8,9.5,40.6,-64.85025,66.59475,-93.501,122.0340467,-1860.91,-244.035,1998,2741.266698,96.9035,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.536,-27.1,-34.1,14.6,45.9,-75.078,69.882,-94.502,129.6562253,-1862.92,-314.62,1998,2749.811025,97.862,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5365,-21.9,-32.7,12.4,41.3,-85.30575,73.16925,-95.503,137.6743488,-1864.93,-385.205,1998,2760.136011,98.8205,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.537,-24.4,-35.9,14,45.6,-95.5335,76.4565,-96.504,146.0273127,-1866.94,-455.79,1998,2772.22176,99.779,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5375,-15.3,-33.6,6.4,37.5,-105.76125,79.74375,-97.505,154.6641095,-1868.95,-526.375,1998,2786.045359,100.7375,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.538,-14.4,-36.5,8.9,40.2,-115.989,83.031,-98.506,163.5423208,-1870.96,-596.96,1998,2801.581083,101.696,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5385,-7.3,-34.2,1.7,35,-126.21675,86.31825,-99.507,172.6267049,-1872.97,-667.545,1998,2818.800622,102.6545,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.539,-9.2,-31.8,3.9,33.3,-136.4445,89.6055,-100.508,181.8879532,-1874.98,-738.13,1998,2837.673325,103.613,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5395,-3.3,-30.5,-7.5,31.6,-146.67225,92.89275,-101.509,191.3016332,-1876.99,-808.715,1998,2858.166442,104.5715,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.54,-5.6,-23.6,-6.3,25.1,-156.9,96.18,-102.51,200.8473106,-1879,-879.3,1998,2880.245387,105.53,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5405,-5.1,-24.1,-12.6,27.7,-156.9,86.724,-93.47575,192.3690741,-1771.52,-888.41,1996.245,2812.925441,105.356,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.541,-5.1,-24.5,-11.2,27.4,-156.9,77.268,-84.4415,184.402051,-1664.04,-897.52,1994.49,2748.19243,105.182,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5415,-4.7,-22.3,-16.1,27.9,-156.9,67.812,-75.40725,177.0116548,-1556.56,-906.63,1992.735,2686.23338,105.008,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.542,-8.2,-19.1,-11.4,23.7,-156.9,58.356,-66.373,170.2688934,-1449.08,-915.74,1990.98,2627.244555,104.834,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5425,-6.5,-17.4,-13.4,22.9,-156.9,48.9,-57.33875,164.2490482,-1341.6,-924.85,1989.225,2571.430377,104.66,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.543,-10.3,-17.3,-8.3,21.8,-156.9,39.444,-48.3045,159.0294618,-1234.12,-933.96,1987.47,2519.001877,104.486,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5435,-9,-12.7,-12.6,20,-156.9,29.988,-39.27025,154.6863303,-1126.64,-943.07,1985.715,2470.174645,104.312,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.544,-10.5,-12,-6.9,17.4,-156.9,20.532,-30.236,151.2905547,-1019.16,-952.18,1983.96,2425.166209,104.138,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5445,-8,-13.9,-10.6,19.2,-156.9,11.076,-21.20175,148.9029547,-911.68,-961.29,1982.205,2384.192851,103.964,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.545,-10.1,-14.6,-8.3,19.6,-156.9,1.62,-12.1675,147.569422,-804.2,-970.4,1980.45,2347.465868,103.79,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5455,-5.7,-12.4,-13.9,19.5,-156.9,-7.836,-3.13325,147.3167964,-696.72,-979.51,1978.695,2315.187358,103.616,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.546,-5.4,-14.4,-11,18.9,-156.9,-17.292,5.901,148.1502642,-589.24,-988.62,1976.94,2287.545638,103.442,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5465,-2,-15.7,-15.9,22.4,-156.9,-26.748,14.93525,150.0528387,-481.76,-997.73,1975.185,2264.710497,103.268,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.547,-3.5,-15.2,-13.3,20.5,-156.9,-36.204,23.9695,152.987041,-374.28,-1006.84,1973.43,2246.828491,103.094,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5475,0.4,-14.3,-15.5,21.1,-156.9,-45.66,33.00375,156.8984074,-266.8,-1015.95,1971.675,2234.018565,102.92,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.548,-3.5,-16.1,-10.4,19.5,-156.9,-55.116,42.038,161.7201049,-159.32,-1025.06,1969.92,2226.36827,102.746,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5485,-1.6,-13.3,-12.2,18.1,-156.9,-64.572,51.07225,167.3778323,-51.84,-1034.17,1968.165,2223.930854,102.572,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.549,-5.3,-13.4,-9.2,17.1,-156.9,-74.028,60.1065,173.7943195,55.64,-1043.28,1966.41,2226.723435,102.398,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5495,-3.7,-13.3,-11.6,18,-156.9,-83.484,69.14075,180.8929931,163.12,-1052.39,1964.655,2234.726407,102.224,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.55,-5.8,-14.4,-10.4,18.7,-156.9,-92.94,78.175,188.6006454,270.6,-1061.5,1962.9,2247.884121,102.05,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5505,-3.3,-12.9,-15.3,20.3,-151.59875,-96.13825,70.95975,183.2185736,356.97,-1058.83,1964.56,2260.098348,101.2685,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.551,-4.5,-13,-9,16.4,-146.2975,-99.3365,63.7445,178.163562,443.34,-1056.16,1966.22,2275.531892,100.487,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5515,-4.1,-10.4,-10.6,15.4,-140.99625,-102.53475,56.52925,173.4626755,529.71,-1053.49,1967.88,2294.119779,99.7055,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.552,-2.3,-9.3,-6.9,11.8,-135.695,-105.733,49.314,169.1438234,616.08,-1050.82,1969.54,2315.786055,98.924,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5525,4.1,-7.3,-10,13,-130.39375,-108.93125,42.09875,165.2352856,702.45,-1048.15,1971.2,2340.445228,98.1425,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.553,1.4,-6.4,-4.4,7.9,-125.0925,-112.1295,34.8835,161.7651057,788.82,-1045.48,1972.86,2368.003801,97.361,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5535,3.3,-3.2,-6.9,8.3,-119.79125,-115.32775,27.66825,158.7603579,875.19,-1042.81,1974.52,2398.361829,96.5795,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.554,1.6,0.3,-5.3,5.5,-114.49,-118.526,20.453,156.2463097,961.56,-1040.14,1976.18,2431.414454,95.798,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5545,2.7,1.9,-8.9,9.5,-109.18875,-121.72425,13.23775,154.2455217,1047.93,-1037.47,1977.84,2467.053374,95.0165,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.555,1.2,4.2,-2.8,5.2,-103.8875,-124.9225,6.0225,152.7769434,1134.3,-1034.8,1979.5,2505.168214,94.235,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5555,2.5,5.4,-5.4,8,-98.58625,-128.12075,-1.19275,151.8550795,1220.67,-1032.13,1981.16,2545.647763,93.4535,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.556,1,8.1,-3.8,9,-93.285,-131.319,-8.408,151.4893039,1307.04,-1029.46,1982.82,2588.381078,92.672,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5565,3.9,8.5,-5,10.6,-87.98375,-134.51725,-15.62325,151.6833954,1393.41,-1026.79,1984.48,2633.258438,91.8905,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.557,0,6.1,-4,7.3,-82.6825,-137.7155,-22.8385,152.4353446,1479.78,-1024.12,1986.14,2680.172144,91.109,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5575,2.3,7.8,-6.1,10.2,-77.38125,-140.91375,-30.05375,153.737457,1566.15,-1021.45,1987.8,2729.017179,90.3275,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.558,0,10,-2.6,10.3,-72.08,-144.112,-37.269,155.5767386,1652.52,-1018.78,1989.46,2779.691733,89.546,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5585,-0.6,8.9,-3.6,9.6,-66.77875,-147.31025,-44.48425,157.9355207,1738.89,-1016.11,1991.12,2832.0976,88.7645,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.559,-2.1,12.8,-3.6,13.5,-61.4775,-150.5085,-51.6995,160.7922564,1825.26,-1013.44,1992.78,2886.140473,87.983,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5595,-1.2,12.1,-3,12.5,-56.17625,-153.70675,-58.91475,164.1224117,1911.63,-1010.77,1994.44,2941.730131,87.2015,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.56,-5.6,13.4,-1,14.6,-50.875,-156.905,-66.13,167.8993738,1998,-1008.1,1996.1,2998.780555,86.42,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5605,-4.3,13.6,-3.6,14.7,-48.03925,-150.17475,-67.12625,161.5555698,1998,-1057.595,1996.195,3015.842446,87.1805,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.561,-6.8,13.4,-1,15.1,-45.2035,-143.4445,-68.1225,155.2971046,1998,-1107.09,1996.29,3033.615999,87.941,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5615,-4.5,16,-2.8,16.9,-42.36775,-136.71425,-69.11875,149.1340593,1998,-1156.585,1996.385,3052.088782,88.7015,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.562,-9.2,12.6,0.3,15.6,-39.532,-129.984,-70.115,143.0779737,1998,-1206.08,1996.48,3071.248176,89.462,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5625,-9,11.9,-2.4,15.1,-36.69625,-123.25375,-71.11125,137.1420722,1998,-1255.575,1996.575,3091.081415,90.2225,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.563,-13.1,11.2,-1.2,17.3,-33.8605,-116.5235,-72.1075,131.3415181,1998,-1305.07,1996.67,3111.575613,90.983,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5635,-12.1,12.5,-1.6,17.5,-31.02475,-109.79325,-73.10375,125.6936941,1998,-1354.565,1996.765,3132.717798,91.7435,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.564,-12.7,11,-0.8,16.8,-28.189,-103.063,-74.1,120.2185034,1998,-1404.06,1996.86,3154.494943,92.504,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5645,-12.1,11.1,-0.1,16.4,-25.35325,-96.33275,-75.09625,114.9386784,1998,-1453.555,1996.955,3176.893988,93.2645,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.565,-13.1,12,1.1,17.8,-22.5175,-89.6025,-76.0925,109.8800763,1998,-1503.05,1997.05,3199.901874,94.025,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5655,-11.7,11.1,0.9,16.2,-19.68175,-82.87225,-77.08875,105.0719241,1998,-1552.545,1997.145,3223.505565,94.7855,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.566,-14.4,10.2,4.2,18.1,-16.846,-76.142,-78.085,100.5469622,1998,-1602.04,1997.24,3247.69207,95.546,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5665,-10,9.7,3,14.3,-14.01025,-69.41175,-79.08125,96.34141188,1998,-1651.535,1997.335,3272.448465,96.3065,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.567,-14.4,8.3,3.9,17.1,-11.1745,-62.6815,-80.0775,92.49467193,1998,-1701.03,1997.43,3297.761918,97.067,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5675,-12.1,10.3,3.8,16.3,-8.33875,-55.95125,-81.07375,89.04863679,1998,-1750.525,1997.525,3323.619699,97.8275,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.568,-14.6,8.7,3.3,17.3,-5.503,-49.221,-82.07,86.04653212,1998,-1800.02,1997.62,3350.009204,98.588,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5685,-13.1,10.5,0.5,16.8,-2.66725,-42.49075,-83.06625,83.53120177,1998,-1849.515,1997.715,3376.917967,99.3485,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.569,-16.2,8.3,1.1,18.2,0.1685,-35.7605,-84.0625,81.54286344,1998,-1899.01,1997.81,3404.333676,100.109,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5695,-13.1,8.7,-1.4,15.8,3.00425,-29.03025,-85.05875,80.11648044,1998,-1948.505,1997.905,3432.244182,100.8695,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.57,-13.3,9.1,-1.4,16.2,5.84,-22.3,-86.055,79.27904885,1998,-1998,1998,3460.637514,101.63,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5705,-16,8.5,-0.5,18.1,1.2135,-13.765,-81.225,72.58204107,1997.01,-1993.91,1997.97,3457.688556,101.5685,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.571,-12.5,8.9,1.5,15.4,-3.413,-5.23,-76.395,66.83983688,1996.02,-1989.82,1997.94,3454.742207,101.507,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5715,-11.9,7.6,-0.7,14.1,-8.0395,3.305,-71.565,62.28095512,1995.03,-1985.73,1997.91,3451.798474,101.4455,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.572,-13.8,6.7,-0.3,15.3,-12.666,11.84,-66.735,59.140514,1994.04,-1981.64,1997.88,3448.857362,101.384,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5725,-14.3,6.2,3.8,16,-17.2925,20.375,-61.905,57.61699909,1993.05,-1977.55,1997.85,3445.91888,101.3225,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.573,-13.1,5.3,0.1,14.1,-21.919,28.91,-57.075,57.81977367,1992.06,-1973.46,1997.82,3442.983033,101.261,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5735,-12.3,5.4,-1.1,13.5,-26.5455,37.445,-52.245,59.7337389,1991.07,-1969.37,1997.79,3440.049829,101.1995,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.574,-13.7,5.5,-0.4,14.8,-31.172,45.98,-47.415,63.22448644,1990.08,-1965.28,1997.76,3437.119274,101.138,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5745,-9.6,6.8,-0.7,11.8,-35.7985,54.515,-42.585,68.08030782,1989.09,-1961.19,1997.73,3434.191375,101.0765,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.575,-11.3,6.1,-0.3,12.8,-40.425,63.05,-37.755,74.06444873,1988.1,-1957.1,1997.7,3431.266138,101.015,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5755,-9.2,4.6,0.7,10.3,-45.0515,71.585,-32.925,80.95400995,1987.11,-1953.01,1997.67,3428.343571,100.9535,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.576,-9.6,5.1,-1.2,10.9,-49.678,80.12,-28.095,88.55893366,1986.12,-1948.92,1997.64,3425.42368,100.892,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5765,-11,4.2,-0.1,11.8,-54.3045,88.655,-23.265,96.72613458,1985.13,-1944.83,1997.61,3422.506473,100.8305,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.577,-10.3,4.8,0.5,11.4,-58.931,97.19,-18.435,105.3360294,1984.14,-1940.74,1997.58,3419.591956,100.769,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5775,-8.8,4.1,1.3,9.8,-63.5575,105.725,-13.605,114.2965166,1983.15,-1936.65,1997.55,3416.680135,100.7075,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.578,-8.4,3.8,-0.1,9.2,-68.184,114.26,-8.775,123.5369388,1982.16,-1932.56,1997.52,3413.771019,100.646,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5785,-10.2,2.9,0.1,10.6,-72.8105,122.795,-3.945,133.0029685,1981.17,-1928.47,1997.49,3410.864613,100.5845,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.579,-9.2,2.8,1.1,9.7,-77.437,131.33,0.885,142.6525892,1980.18,-1924.38,1997.46,3407.960925,100.523,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5795,-8,4.1,-0.3,9,-82.0635,139.865,5.715,152.4530503,1979.19,-1920.29,1997.43,3405.059962,100.4615,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.58,-6.8,3,1.9,7.7,-86.69,148.4,10.545,162.3785975,1978.2,-1916.2,1997.4,3402.16173,100.4,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5805,-9,3.3,1.5,9.7,-89.291,144.91425,10.9515,160.756579,1979.095,-1878.51,1997.425,3381.615512,100.641,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.581,-8.8,4,1.9,9.9,-91.892,141.4285,11.358,159.2319014,1979.99,-1840.82,1997.45,3361.366564,100.882,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5815,-8.8,5,0.9,10.2,-94.493,137.94275,11.7645,157.807221,1980.885,-1803.13,1997.475,3341.42029,101.123,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.582,-8.6,1.4,2.3,9,-97.094,134.457,12.171,156.4851079,1981.78,-1765.44,1997.5,3321.782144,101.364,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5825,-8.2,3.5,1.5,9,-99.695,130.97125,12.5775,155.2680266,1982.675,-1727.75,1997.525,3302.457622,101.605,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.583,-9.6,3.8,2.5,10.6,-102.296,127.4855,12.984,154.1583158,1983.57,-1690.06,1997.55,3283.452261,101.846,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5835,-8.6,3.3,0.7,9.2,-104.897,123.99975,13.3905,153.158169,1984.465,-1652.37,1997.575,3264.771636,102.087,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.584,-8.4,3.2,1.1,9.1,-107.498,120.514,13.797,152.2696144,1985.36,-1614.68,1997.6,3246.421352,102.328,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5845,-7.3,4.6,3.2,9.2,-110.099,117.02825,14.2035,151.4944963,1986.255,-1576.99,1997.625,3228.407042,102.569,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.585,-7,3.8,3.1,8.5,-112.7,113.5425,14.61,150.8344565,1987.15,-1539.3,1997.65,3210.734361,102.81,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5855,-6.1,3.5,2.8,7.6,-115.301,110.05675,15.0165,150.2909185,1988.045,-1501.61,1997.675,3193.408981,103.051,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.586,-5.6,4,3.5,7.7,-117.902,106.571,15.423,149.8650719,1988.94,-1463.92,1997.7,3176.436585,103.292,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5865,-5.1,5.4,3,8,-120.503,103.08525,15.8295,149.5578601,1989.835,-1426.23,1997.725,3159.822861,103.533,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.587,-6.6,4.8,3.1,8.7,-123.104,99.5995,16.236,149.3699702,1990.73,-1388.54,1997.75,3143.573496,103.774,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5875,-4.9,5.6,2.8,8,-125.705,96.11375,16.6425,149.3018247,1991.625,-1350.85,1997.775,3127.694169,104.015,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.588,-5.8,4.2,2.7,7.7,-128.306,92.628,17.049,149.3535776,1992.52,-1313.16,1997.8,3112.190543,104.256,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5885,-4.9,5.2,1.5,7.3,-130.907,89.14225,17.4555,149.5251118,1993.415,-1275.47,1997.825,3097.068261,104.497,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.589,-5.3,5.5,1.3,7.7,-133.508,85.6565,17.862,149.8160414,1994.31,-1237.78,1997.85,3082.332936,104.738,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5895,-5.5,6.2,2.5,8.7,-136.109,82.17075,18.2685,150.2257152,1995.205,-1200.09,1997.875,3067.990143,104.979,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.59,-5.6,7.3,4.2,10.1,-138.71,78.685,18.675,150.7532242,1996.1,-1162.4,1997.9,3054.045412,105.22,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5905,-4.3,5.6,1.3,7.2,-135.6735,76.43,18.862,147.0485941,1996.195,-1130.17,1996.665,3041.175731,105.5565,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.591,-5.8,6.5,3.1,9.2,-132.637,74.175,19.049,143.3479864,1996.29,-1097.94,1995.43,3028.594871,105.893,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5915,-4.9,4.6,4.6,8.1,-129.6005,71.92,19.236,139.6516998,1996.385,-1065.71,1994.195,3016.306445,106.2295,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.592,-5.1,5.5,3.1,8.1,-126.564,69.665,19.423,135.9600629,1996.48,-1033.48,1992.96,3004.314042,106.566,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5925,-4.5,4.8,3.6,7.5,-123.5275,67.41,19.61,132.2734384,1996.575,-1001.25,1991.725,2992.62122,106.9025,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.593,-3.7,7.3,3.1,8.8,-120.491,65.155,19.797,128.5922266,1996.67,-969.02,1990.49,2981.231506,107.239,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5935,-4.1,6.2,4.4,8.6,-117.4545,62.9,19.984,124.9168712,1996.765,-936.79,1989.255,2970.148384,107.5755,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.594,-4.3,7.9,4.4,10,-114.418,60.645,20.171,121.247865,1996.86,-904.56,1988.02,2959.375301,107.912,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5945,-4.1,5.8,6,9.3,-111.3815,58.39,20.358,117.5857566,1996.955,-872.33,1986.785,2948.915654,108.2485,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.595,-5.4,8.9,4.8,11.5,-108.345,56.135,20.545,113.9311584,1997.05,-840.1,1985.55,2938.772791,108.585,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5955,-4.3,7.6,3.8,9.5,-105.3085,53.88,20.732,110.2847559,1997.145,-807.87,1984.315,2928.950001,108.9215,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.596,-5.4,7.5,3.1,9.7,-102.272,51.625,20.919,106.6473191,1997.24,-775.64,1983.08,2919.450516,109.258,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5965,-4.9,8,3.8,10.1,-99.2355,49.37,21.106,103.019715,1997.335,-743.41,1981.845,2910.277501,109.5945,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.597,-5.6,6.9,2.5,9.2,-96.199,47.115,21.293,99.40292357,1997.43,-711.18,1980.61,2901.434054,109.931,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5975,-5.1,5.4,1.7,7.6,-93.1625,44.86,21.48,95.79805559,1997.525,-678.95,1979.375,2892.923196,110.2675,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.598,-5.8,7.7,3.1,10.1,-90.126,42.605,21.667,92.20637511,1997.62,-646.72,1978.14,2884.747872,110.604,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.5985,-5.9,6.4,-0.9,8.8,-87.0895,40.35,21.854,88.62932561,1997.715,-614.49,1976.905,2876.910941,110.9405,400_model,2,Leading edge strike,Direct,
B300-0519082300,75.599,-7.6,6.7,1.7,10.3,-84.053,38.095,22.041,85.06856194,1997.81,-582.26,1975.67,2869.415176,111.277,400_model,2,Leading edge strike,Direct,
