file,time_s,higacc_x_g,higacc_y_g,higacc_z_g,higacc_mag_g,inacc_x_ms,inacc_y_ms,inacc_z_ms,inacc_mag_ms,rot_x_degs,rot_y_degs,rot_z_degs,rot_mag_degs,pressure_kpa,treatment,concentric_pump_region,passage_type,leading_type,other_type
B75-0806164125,21.682,0.2,-3.3,1,3.5,86.325,-50.22,7.436,90.3366331,847.32,317.72,-1302.86,1586.298005,125.098,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6825,-1.5,-3.4,4,5.5,85.28,-51.27375,7.2325,89.95965919,853.9,302.65,-1302.025,1586.193977,125.385,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.683,-3.9,-3.7,3.1,6.2,84.235,-52.3275,7.029,89.60382863,860.48,287.58,-1301.19,1586.260856,125.672,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6835,-1.9,-4,3.4,5.6,83.19,-53.38125,6.8255,89.2693692,867.06,272.51,-1300.355,1586.49862,125.959,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.684,-1.2,-3.5,1.2,3.9,82.145,-54.435,6.622,88.95649803,873.64,257.44,-1299.52,1586.907191,126.246,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6845,-1.1,-1.6,4.2,4.6,81.1,-55.48875,6.4185,88.66542089,880.22,242.37,-1298.685,1587.486439,126.533,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.685,-0.8,-3.1,0.8,3.3,80.055,-56.5425,6.215,88.39633155,886.8,227.3,-1297.85,1588.236177,126.82,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6855,-0.5,-1.4,3.2,3.5,79.01,-57.59625,6.0115,88.14941122,893.38,212.23,-1297.015,1589.156162,127.107,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.686,0.9,-3.1,0.4,3.3,77.965,-58.65,5.808,87.92482792,899.96,197.16,-1296.18,1590.2461,127.394,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6865,0.7,-1.2,4.2,4.4,76.92,-59.70375,5.6045,87.72273596,906.54,182.09,-1295.345,1591.505642,127.681,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.687,-0.2,-1.1,2.3,2.6,75.875,-60.7575,5.401,87.54327541,913.12,167.02,-1294.51,1592.934385,127.968,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6875,-0.9,-2,5.7,6.1,74.83,-61.81125,5.1975,87.38657161,919.7,151.95,-1293.675,1594.531874,128.255,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.688,-1.4,-0.2,1.4,2,73.785,-62.865,4.994,87.2527348,926.28,136.88,-1292.84,1596.297603,128.542,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6885,-1.1,-1.6,5.7,6,72.74,-63.91875,4.7905,87.14185966,932.86,121.81,-1292.005,1598.231015,128.829,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.689,-1.4,-3.3,1.4,3.8,71.695,-64.9725,4.587,87.05402506,939.44,106.74,-1291.17,1600.3315,129.116,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6895,-1.1,-0.7,3.8,4,70.65,-66.02625,4.3835,86.9892937,946.02,91.67,-1290.335,1602.598403,129.403,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.69,-1.2,-1.9,0.2,2.3,69.605,-67.08,4.18,86.94771197,952.6,76.6,-1289.5,1605.031018,129.69,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6905,-0.1,-1.8,5.3,5.6,66.35425,-66.4725,4.16325,84.20495838,960.975,58.275,-1288.675,1608.587014,129.914,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.691,-1.2,-3.3,1.9,4,63.1035,-65.865,4.1465,81.4996019,969.35,39.95,-1287.85,1612.387375,130.138,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6915,-1.1,-3.8,4.7,6.1,59.85275,-65.2575,4.12975,78.83506655,977.725,21.625,-1287.025,1616.430378,130.362,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.692,-0.6,-2.3,1.4,2.8,56.602,-64.65,4.113,76.21514559,986.1,3.3,-1286.2,1620.714207,130.586,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6925,-0.5,-1.4,4.7,4.9,53.35125,-64.0425,4.09625,73.64404093,994.475,-15.025,-1285.375,1625.236957,130.81,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.693,-1.2,-1.9,3.9,4.5,50.1005,-63.435,4.0795,71.12640495,1002.85,-33.35,-1284.55,1629.99664,131.034,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6935,-0.9,-1.1,6.3,6.5,46.84975,-62.8275,4.06275,68.6673838,1011.225,-51.675,-1283.725,1634.991187,131.258,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.694,0,-2.7,3.9,4.7,43.599,-62.22,4.046,66.27266108,1019.6,-70,-1282.9,1640.218452,131.482,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6945,-2.3,-1.1,6.7,7.2,40.34825,-61.6125,4.02925,63.94849978,1027.975,-88.325,-1282.075,1645.676217,131.706,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.695,-1.2,-2.3,2.9,3.9,37.0975,-61.005,4.0125,61.70178006,1036.35,-106.65,-1281.25,1651.362198,131.93,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6955,-0.3,-0.7,7.3,7.3,33.84675,-60.3975,3.99575,59.54002891,1044.725,-124.975,-1280.425,1657.274044,132.154,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.696,-0.6,-1.7,4.5,4.8,30.596,-59.79,3.979,57.47143694,1053.1,-143.3,-1279.6,1663.409348,132.378,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6965,-1.3,-0.7,7.5,7.6,27.34525,-59.1825,3.96225,55.50485611,1061.475,-161.625,-1278.775,1669.765647,132.602,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.697,-0.4,-2.9,3.1,4.3,24.0945,-58.575,3.9455,53.64977092,1069.85,-179.95,-1277.95,1676.340427,132.826,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6975,-0.5,-2.8,7.3,7.8,20.84375,-57.9675,3.92875,51.91623467,1078.225,-198.275,-1277.125,1683.131127,133.05,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.698,-0.8,-2.5,4.5,5.2,17.593,-57.36,3.912,50.3147619,1086.6,-216.6,-1276.3,1690.135145,133.274,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6985,0.7,-1.8,8.5,8.7,14.34225,-56.7525,3.89525,48.85616882,1094.975,-234.925,-1275.475,1697.349841,133.498,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.699,1.1,-4.3,4.7,6.5,11.0915,-56.145,3.8785,47.55135598,1103.35,-253.25,-1274.65,1704.772538,133.722,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.6995,0.3,-2.8,9.4,9.8,7.84075,-55.5375,3.86175,46.41103147,1111.725,-271.575,-1273.825,1712.400533,133.946,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7,-0.2,-2.5,4.9,5.5,4.59,-54.93,3.845,45.44538005,1120.1,-289.9,-1273,1720.231095,134.17,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7005,-2.5,-1.6,8.8,9.3,4.076,-53.15725,4.88675,43.72678482,1126.735,-296.06,-1275.315,1727.313415,134.222,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.701,0.2,-1.5,5.9,6.1,3.562,-51.3845,5.9285,42.03787167,1133.37,-302.22,-1277.63,1734.417165,134.274,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7015,-0.1,-3.4,8.8,9.4,3.048,-49.61175,6.97025,40.38163702,1140.005,-308.38,-1279.945,1741.542083,134.326,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.702,0.2,-2.3,6.4,6.8,2.534,-47.839,8.012,38.76142391,1146.64,-314.54,-1282.26,1748.687911,134.378,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7025,-0.1,-1.2,8.3,8.4,2.02,-46.06625,9.05375,37.18095847,1153.275,-320.7,-1284.575,1755.854392,134.43,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.703,0.2,-4.1,5.9,7.2,1.506,-44.2935,10.0955,35.64438701,1159.91,-326.86,-1286.89,1763.041276,134.482,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7035,-0.7,-1.4,8.8,8.9,0.992,-42.52075,11.13725,34.1563119,1166.545,-333.02,-1289.205,1770.248313,134.534,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.704,-0.6,-1.5,6.2,6.4,0.478,-40.748,12.179,32.72182372,1173.18,-339.18,-1291.52,1777.475259,134.586,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7045,0.9,-2.4,11,11.3,-0.036,-38.97525,13.22075,31.34652608,1179.815,-345.34,-1293.835,1784.721871,134.638,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.705,1.5,-1.5,7,7.3,-0.55,-37.2025,14.2625,30.03654831,1186.45,-351.5,-1296.15,1791.987912,134.69,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7055,-0.7,-2.2,9.6,9.9,-1.064,-35.42975,15.30425,28.79853985,1193.085,-357.66,-1298.465,1799.273145,134.742,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.706,0,-2.3,7.6,7.9,-1.578,-33.657,16.346,27.63963884,1199.72,-363.82,-1300.78,1806.577338,134.794,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7065,-0.1,-1.8,10.4,10.6,-2.092,-31.88425,17.38775,26.56740662,1206.355,-369.98,-1303.095,1813.900263,134.846,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.707,1.3,-2.9,8.2,8.8,-2.606,-30.1115,18.4295,25.58971947,1212.99,-376.14,-1305.41,1821.241694,134.898,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7075,0.7,-1.8,9.2,9.4,-3.12,-28.33875,19.47125,24.71461047,1219.625,-382.3,-1307.725,1828.601407,134.95,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.708,1.1,-1.9,8.2,8.5,-3.634,-26.566,20.513,23.95005748,1226.26,-388.46,-1310.04,1835.979183,135.002,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7085,0.3,-2.2,11,11.2,-4.148,-24.79325,21.55475,23.30371917,1232.895,-394.62,-1312.355,1843.374805,135.054,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.709,0.7,-2.5,7.8,8.2,-4.662,-23.0205,22.5965,22.78262917,1239.53,-400.78,-1314.67,1850.788059,135.106,400 (70%),2,Leading edge strike,Indirect,
B75-0806164125,21.7095,0.7,-1.6,11.2,11.3,-5.176,-21.24775,23.63825,22.39286818,1246.165,-406.94,-1316.985,1858.218733,135.158,400 (70%),2,Leading edge strike,Indirect,
B75-0806171105,20.23,-2.4,3.9,6.4,7.9,52.63,19.61,18.615,49.35914082,466.7,301.2,-162.9,578.8494968,103.09,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2305,-1.7,3,8.6,9.3,51.6025,20.26375,20.22575,49.20286752,461.805,293.78,-143.67,565.8724373,103.225,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.231,-2,2,7.6,8.1,50.575,20.9175,21.8365,49.11542035,456.91,286.36,-124.44,553.4023051,103.36,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2315,-1.9,4,10.2,11.1,49.5475,21.57125,23.44725,49.09710581,452.015,278.94,-105.21,541.4741249,103.495,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.232,-0.8,4.5,5.5,7.2,48.52,22.225,25.058,49.14798834,447.12,271.52,-85.98,530.1244809,103.63,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2325,-1.7,2.9,8.1,8.8,47.4925,22.87875,26.66875,49.26788913,442.225,264.1,-66.75,519.3913006,103.765,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.233,-1.8,2.2,5.9,6.5,46.465,23.5325,28.2795,49.45638931,437.33,256.68,-47.52,509.3135593,103.9,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2335,-0.5,3,8.5,9,45.4375,24.18625,29.89025,49.71283713,432.435,249.26,-28.29,499.9308961,104.035,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.234,-1.6,3.1,5.7,6.7,44.41,24.84,31.501,50.03635913,427.54,241.84,-9.06,491.2831371,104.17,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2345,-1.9,2.9,9.6,10.2,43.3825,25.49375,33.11175,50.42587455,422.645,234.42,10.17,483.4097241,104.305,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.235,-1.4,2.2,6.8,7.3,42.355,26.1475,34.7225,50.88011277,417.75,227,29.4,476.3490553,104.44,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2355,-1.9,3.2,10.4,11,41.3275,26.80125,36.33325,51.3976328,412.855,219.58,48.63,470.1377504,104.575,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.236,-1,3.5,6.8,7.7,40.3,27.455,37.944,51.97684456,407.96,212.16,67.86,464.8098609,104.71,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2365,-3.1,2.9,9,10,39.2725,28.10875,39.55475,52.61603087,403.065,204.74,87.09,460.3960577,104.845,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.237,-2.6,1.8,6.1,6.9,38.245,28.7625,41.1655,53.31336985,398.17,197.32,106.32,456.9228312,104.98,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2375,-1.9,2.9,8.6,9.3,37.2175,29.41625,42.77625,54.06695699,393.275,189.9,125.55,454.4117495,105.115,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.238,-2.8,3,6.8,7.9,36.19,30.07,44.387,54.87482642,388.38,182.48,144.78,452.8788173,105.25,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2385,-1.9,3.2,10.4,11,35.1625,30.72375,45.99775,55.73497102,383.485,175.06,164.01,452.3339794,105.385,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.239,-3.9,1.8,7.6,8.7,34.135,31.3775,47.6085,56.64536098,378.59,167.64,183.24,452.7808027,105.52,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2395,-3.4,3.4,8.1,9.4,33.1075,32.03125,49.21925,57.60396075,373.695,160.22,202.47,454.2163607,105.655,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.24,-3.6,3.1,8.8,10,32.08,32.685,50.83,58.60874396,368.8,152.8,221.7,456.6313283,105.79,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2405,-3.4,4.4,9,10.6,30.525,32.51075,51.63675,58.41813526,361.545,142.45,237.3,455.3219515,105.96,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.241,-5.7,1.8,7,9.2,28.97,32.3365,52.4435,58.27252951,354.29,132.1,252.9,454.8958387,106.13,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2415,-0.1,2.9,9.6,10,27.415,32.16225,53.25025,58.17221587,347.035,121.75,268.5,455.3554696,106.3,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.242,-3.8,2.2,7,8.3,25.86,31.988,54.057,58.11739501,339.78,111.4,284.1,456.6981699,106.47,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2425,-6.2,3,9.6,11.8,24.305,31.81375,54.86375,58.10817708,332.525,101.05,299.7,458.9161886,106.64,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.243,-4.3,0.8,7.6,8.8,22.75,31.6395,55.6705,58.14458064,325.27,90.7,315.3,461.9969187,106.81,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2435,-3.4,3.6,8.3,9.7,21.195,31.46525,56.47725,58.22653247,318.015,80.35,330.9,465.9232477,106.98,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.244,-3.8,3,7,8.5,19.64,31.291,57.284,58.35386827,310.76,70,346.5,470.6740142,107.15,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2445,-3.8,3.2,10,11.2,18.085,31.11675,58.09075,58.52633434,303.505,59.65,362.1,476.2245453,107.32,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.245,-6.3,3.3,6.2,9.4,16.53,30.9425,58.8975,58.74359008,296.25,49.3,377.7,482.5472438,107.49,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2455,-4.6,3.8,8.5,10.4,14.975,30.76825,59.70425,59.00521126,288.995,38.95,393.3,489.6121961,107.66,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.246,-5.1,3.3,6.4,8.8,13.42,30.594,60.511,59.31069413,281.74,28.6,408.9,497.3877739,107.83,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2465,-4.8,4.4,9,11.1,11.865,30.41975,61.31775,59.65946005,274.485,18.25,424.5,505.841208,108,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.247,-5.1,2.8,8.8,10.5,10.31,30.2455,62.1245,60.05086079,267.23,7.9,440.1,514.9391157,108.17,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2475,-5.6,1.9,8.5,10.4,8.755,30.07125,62.93125,60.48418417,259.975,-2.45,455.7,524.6479707,108.34,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.248,-4.9,2.2,6.8,8.7,7.2,29.897,63.738,60.9586601,252.72,-12.8,471.3,534.9345085,108.51,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2485,-6.8,2.7,9.4,11.9,5.645,29.72275,64.54475,61.47346684,245.465,-23.15,486.9,545.7660659,108.68,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.249,-5.1,3,4.5,7.4,4.09,29.5485,65.3515,62.02773733,238.21,-33.5,502.5,557.1108544,108.85,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2495,-5,3.6,9.8,11.6,2.535,29.37425,66.15825,62.62056559,230.955,-43.85,518.1,568.9381728,109.02,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.25,-7.1,2.6,4.7,8.9,0.98,29.2,66.965,63.25101303,223.7,-54.2,533.7,581.2185647,109.19,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2505,-6.4,3.4,11.2,13.3,-0.53975,29.00825,66.95,63.1562415,216.975,-63.09,538.925,584.378862,109.379,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.251,-6.3,3,6.1,9.3,-2.0595,28.8165,66.935,63.09354201,210.25,-71.98,544.15,587.7800655,109.568,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2515,-4.8,2.7,8.8,10.4,-3.57925,28.62475,66.92,63.06299735,203.525,-80.87,549.375,591.418019,109.757,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.252,-6.7,2.6,5.7,9.2,-5.099,28.433,66.905,63.06464796,196.8,-89.76,554.6,595.2883819,109.946,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2525,-7,3,9.6,12.3,-6.61875,28.24125,66.89,63.09849164,190.075,-98.65,559.825,599.3866521,110.135,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.253,-6.3,3,5.9,9.1,-8.1385,28.0495,66.875,63.16448361,183.35,-107.54,565.05,603.7081883,110.324,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2535,-7.2,3.2,9,12,-9.65825,27.85775,66.86,63.26253676,176.625,-116.43,570.275,608.2482315,110.513,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.254,-6.3,2,5.1,8.3,-11.178,27.666,66.845,63.39252226,169.9,-125.32,575.5,613.0019269,110.702,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2545,-7.9,2.5,8.3,11.7,-12.69775,27.47425,66.83,63.55427038,163.175,-134.21,580.725,617.9643439,110.891,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.255,-6.9,3.1,6.1,9.7,-14.2175,27.2825,66.815,63.74757159,156.45,-143.1,585.95,623.130496,111.08,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2555,-7.5,2.1,9.6,12.4,-15.73725,27.09075,66.8,63.97217788,149.725,-151.99,591.175,628.4953591,111.269,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.256,-7.9,2,6.8,10.6,-17.257,26.899,66.785,64.22780436,143,-160.88,596.4,634.0538892,111.458,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2565,-5.8,3.4,8.1,10.5,-18.77675,26.70725,66.77,64.51413096,136.275,-169.77,601.625,639.8010387,111.647,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.257,-8.8,2.2,4.3,10,-20.2965,26.5155,66.755,64.83080437,129.55,-178.66,606.85,645.7317714,111.836,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2575,-7.7,2.5,9.4,12.4,-21.81625,26.32375,66.74,65.17744014,122.825,-187.55,612.075,651.8410763,112.025,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.258,-7.5,2.2,4.5,9,-23.336,26.132,66.725,65.55362481,116.1,-196.44,617.3,658.1239804,112.214,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2585,-8.3,1.5,8.1,11.7,-24.85575,25.94025,66.71,65.95891829,109.375,-205.33,622.525,664.5755602,112.403,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.259,-8.6,2.8,5.5,10.6,-26.3755,25.7485,66.695,66.3928561,102.65,-214.22,627.75,671.1909515,112.592,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2595,-8.7,3.6,7.7,12.2,-27.89525,25.55675,66.68,66.85495186,95.925,-223.11,632.975,677.9653593,112.781,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.26,-8.6,2.4,4.3,9.9,-29.415,25.365,66.665,67.34469963,89.2,-232,638.2,684.8940648,112.97,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2605,-8.9,3.2,6.5,11.5,-30.82475,25.2975,66.489,67.72009635,83.4,-240.58,638.295,687.2079768,113.194,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.261,-8.4,2.8,3.3,9.4,-32.2345,25.23,66.313,68.11964686,77.6,-249.16,638.39,689.6696729,113.418,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2615,-8.9,3.8,7.9,12.5,-33.64425,25.1625,66.137,68.54298165,71.8,-257.74,638.485,692.2775764,113.642,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.262,-8.4,3.5,3.9,9.9,-35.054,25.095,65.961,68.9897174,66,-266.32,638.58,695.0300417,113.866,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2625,-9.1,2.7,8.8,12.9,-36.46375,25.0275,65.785,69.45945846,60.2,-274.9,638.675,697.9253582,114.09,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.263,-7.5,4.1,3.9,9.4,-37.8735,24.96,65.609,69.9517984,54.4,-283.48,638.77,700.9617559,114.314,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2635,-8.3,2.9,8.3,12.1,-39.28325,24.8925,65.433,70.46632139,48.6,-292.06,638.865,704.1374098,114.538,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.264,-9.4,3,3.9,10.6,-40.693,24.825,65.257,71.00260374,42.8,-300.64,638.96,707.4504443,114.762,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2645,-9.1,3.6,5.9,11.4,-42.10275,24.7575,65.081,71.56021522,37,-309.22,639.055,710.898939,114.986,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.265,-9.8,0.8,4.7,10.9,-43.5125,24.69,64.905,72.13872044,31.2,-317.8,639.15,714.4809322,115.21,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2655,-9.7,2.9,5.5,11.5,-44.92225,24.6225,64.729,72.73768011,25.4,-326.38,639.245,718.1944266,115.434,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.266,-9.4,3.5,5.3,11.3,-46.332,24.555,64.553,73.35665232,19.6,-334.96,639.34,722.0373932,115.658,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2665,-11.8,4.8,8.1,15.1,-47.74175,24.4875,64.377,73.99519362,13.8,-343.54,639.435,726.007776,115.882,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.267,-8.8,3.7,2.3,9.8,-49.1515,24.42,64.201,74.6528602,8,-352.12,639.53,730.1034963,116.106,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2675,-9.7,2.7,6.3,11.9,-50.56125,24.3525,64.025,75.32920885,2.2,-360.7,639.625,734.3224568,116.33,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.268,-11.4,4.1,3.3,12.6,-51.971,24.285,63.849,76.02379793,-3.6,-369.28,639.72,738.662546,116.554,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2685,-11.6,3,4.5,12.8,-53.38075,24.2175,63.673,76.73618828,-9.4,-377.86,639.815,743.1216413,116.778,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.269,-10.6,3.7,3.3,11.7,-54.7905,24.15,63.497,77.46594399,-15.2,-386.44,639.91,747.6976138,117.002,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2695,-10.3,4.4,4.3,12,-56.20025,24.0825,63.321,78.21263315,-21,-395.02,640.005,752.3883309,117.226,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.27,-11.4,3.9,3.1,12.4,-57.61,24.015,63.145,78.97582854,-26.8,-403.6,640.1,757.19166,117.45,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2705,-10.9,3.2,4.9,12.4,-58.759,24.0365,62.52675,79.2964974,-31.9,-413.545,644.245,766.2171344,117.632,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.271,-12,4.3,2.3,13,-59.908,24.058,61.9085,79.63505688,-37,-423.49,648.39,775.3208189,117.814,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2715,-10.5,3.6,5.3,12.3,-61.057,24.0795,61.29025,79.99130464,-42.1,-433.435,652.535,784.4999907,117.996,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.272,-12.2,4.5,2.5,13.2,-62.206,24.101,60.672,80.36503103,-47.2,-443.38,656.68,793.7520311,118.178,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2725,-11.6,3.6,5.1,13.2,-63.355,24.1225,60.05375,80.75601968,-52.3,-453.325,660.825,803.0744214,118.36,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.273,-12.2,2.6,1.9,12.6,-64.504,24.144,59.4355,81.16404802,-57.4,-463.27,664.97,812.46474,118.542,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2735,-11.8,2.7,4.5,12.9,-65.653,24.1655,58.81725,81.58888783,-62.5,-473.215,669.115,821.9206589,118.724,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.274,-13.1,4.1,0.6,13.7,-66.802,24.187,58.199,82.03030582,-67.6,-483.16,673.26,831.4399396,118.906,400 (70%),2,Leading edge strike,Direct,
B75-0806171105,20.2745,-12,41.9,-6,44,-67.951,24.2085,57.58075,82.48806414,-72.7,-493.105,677.405,841.0204308,119.088,400 (70%),2,Leading edge strike,Direct,
